Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FGP;ThreeP;ThreePA;ThreePP;TwoP;TwoPA;TwoPP;eFGP;FT;FTA;FTP;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;NOM;APE;IMG;IMGT;;
30;Will Barton;SG;32;WAS;40;0;19.6;2.8;7.1;.386;1.3;3.5;.377;1.5;3.7;.395;.477;0.9;1.1;.778;0.3;2.5;2.8;2.4;0.4;0.3;1.1;1;7.7;wi;barto;https://www.basketball-reference.com/req/202106291/images/headshots/bartowi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
121;Gorgui Dieng;C;33;SAS;31;1;11.5;1.5;3.8;.385;0.7;2.4;.280;0.8;1.4;.571;.474;0.3;0.4;.769;0.9;2.6;3.5;1.7;0.1;0.5;1;1.8;3.9;go;dieng;https://www.basketball-reference.com/req/202106291/images/headshots/dienggo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
422;Derrick Rose;PG;34;NYK;27;0;12.5;2.3;5.9;.384;0.7;2.3;.302;1.6;3.6;.438;.443;0.4;0.4;.917;0.3;1.2;1.5;1.7;0.3;0.2;0.8;0.7;5.6;de;rose;https://www.basketball-reference.com/req/202106291/images/headshots/rosede01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
215;Justin Holiday;SF;33;ATL;28;0;14.7;1.7;4.5;.384;1.1;3.1;.345;0.6;1.4;.474;.504;0;0;;0.1;0.8;0.8;0.9;0.2;0.4;0.4;1.3;4.5;ju;holid;https://www.basketball-reference.com/req/202106291/images/headshots/holidju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
6;Nickeil Alexander-Walker;SG;24;MIN;23;0;15.5;2.1;5.4;.384;1.1;3.1;.361;1;2.3;.415;.488;0.6;0.9;.619;0.3;1.5;1.8;1.4;0.3;0.3;0.4;1.3;5.9;ni;alexa;https://www.basketball-reference.com/req/202106291/images/headshots/alexani01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
238;Reggie Jackson;PG;32;DEN;16;2;19.9;3.1;8;.383;1.2;4.3;.279;1.9;3.8;.500;.457;0.6;0.8;.833;0.2;1.6;1.8;3.1;0.6;0.1;1.2;1.4;7.9;re;jacks;https://www.basketball-reference.com/req/202106291/images/headshots/jacksre01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
534;Gabe York;SG;29;IND;3;0;18.7;2.7;7;.381;2;6;.333;0.7;1;.667;.524;0.7;0.7;1.000;0;2;2;1.7;0.7;0;0;1.7;8;ga;york;https://www.basketball-reference.com/req/202106291/images/headshots/yorkga01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
171;Devonte' Graham;PG;27;SAS;20;8;26.4;3.8;10;.380;2.7;7.4;.358;1.2;2.6;.442;.513;2.7;3.6;.750;0.4;2.2;2.5;4;0.8;0.3;1.3;1.6;13;de;graha;https://www.basketball-reference.com/req/202106291/images/headshots/grahade01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
160;Rudy Gay;PF;36;UTA;56;0;14.6;1.9;5.1;.380;0.6;2.3;.254;1.4;2.8;.484;.437;0.8;0.9;.857;0.6;2.3;2.9;1;0.3;0.3;0.7;1.2;5.2;ru;gay;https://www.basketball-reference.com/req/202106291/images/headshots/gayru01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
30;Will Barton;SG;32;TOT;56;2;17.7;2.5;6.5;.379;1.2;3.2;.367;1.3;3.3;.391;.470;0.7;0.8;.787;0.3;2.2;2.4;2;0.5;0.2;0.9;1;6.8;wi;barto;https://www.basketball-reference.com/req/202106291/images/headshots/bartowi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
215;Justin Holiday;SF;33;TOT;46;2;15.3;1.7;4.4;.377;1;3.1;.322;0.7;1.3;.508;.490;0.1;0.2;.625;0.1;1.1;1.2;0.9;0.4;0.4;0.5;1.5;4.5;ju;holid;https://www.basketball-reference.com/req/202106291/images/headshots/holidju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
204;Killian Hayes;PG;21;DET;76;56;28.3;4;10.7;.377;1.1;3.8;.280;3;7;.429;.426;1.2;1.5;.821;0.4;2.5;2.9;6.2;1.4;0.4;2.3;2.9;10.3;ki;hayes;https://www.basketball-reference.com/req/202106291/images/headshots/hayeski01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
439;Landry Shamet;SG;25;PHO;40;9;20.2;2.8;7.5;.377;1.9;5;.377;1;2.5;.376;.502;1.1;1.3;.882;0.3;1.4;1.7;2.3;0.7;0.1;0.9;1.5;8.7;la;shame;https://www.basketball-reference.com/req/202106291/images/headshots/shamela01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
247;Keon Johnson;SG;20;POR;40;0;10.4;1.7;4.5;.376;0.7;2;.346;1;2.4;.402;.455;0.7;1;.659;0.3;0.8;1.1;1.5;0.5;0.2;1.1;1.1;4.7;ke;johns;https://www.basketball-reference.com/req/202106291/images/headshots/johnske01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
171;Devonte' Graham;PG;27;TOT;73;8;18.3;2.2;5.9;.374;1.6;4.6;.352;0.6;1.3;.452;.512;1.3;1.8;.748;0.3;1.4;1.7;2.7;0.6;0.2;0.7;1.1;7.4;de;graha;https://www.basketball-reference.com/req/202106291/images/headshots/grahade01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
415;Duncan Robinson;SF;28;MIA;42;1;16.5;2.1;5.6;.371;1.5;4.6;.328;0.6;1.1;.556;.504;0.7;0.8;.906;0.2;1.5;1.6;1.1;0.3;0;0.7;1.8;6.4;du;robin;https://www.basketball-reference.com/req/202106291/images/headshots/robindu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
493;Ish Wainright;SF;28;PHO;60;2;15.3;1.4;3.8;.370;1;2.9;.329;0.5;0.9;.500;.496;0.4;0.5;.839;0.8;1.6;2.3;0.9;0.6;0.4;0.4;2;4.2;is;wainr;https://www.basketball-reference.com/req/202106291/images/headshots/wainris01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
427;Matt Ryan;SF;25;TOT;34;0;9.1;1.2;3.2;.370;0.9;2.5;.381;0.2;0.7;.333;.519;0.3;0.4;.833;0.1;0.6;0.8;0.5;0.1;0;0.2;0.8;3.6;ma;ryan;https://www.basketball-reference.com/req/202106291/images/headshots/ryanma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
134;Chris Duarte;SF;25;IND;46;12;19.5;2.7;7.2;.369;1.2;3.8;.316;1.5;3.5;.428;.452;1.3;1.6;.847;0.4;2.1;2.5;1.4;0.5;0.2;0.9;1.4;7.9;ch;duart;https://www.basketball-reference.com/req/202106291/images/headshots/duartch01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
148;Simone Fontecchio;SF;27;UTA;52;6;14.7;2.2;6;.369;1.2;3.7;.330;1;2.3;.430;.470;0.7;0.8;.795;0.6;1.1;1.7;0.8;0.3;0.2;0.8;1.2;6.3;si;fonte;https://www.basketball-reference.com/req/202106291/images/headshots/fontesi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
171;Devonte' Graham;PG;27;NOP;53;0;15.3;1.6;4.4;.368;1.2;3.6;.347;0.4;0.8;.463;.511;0.8;1.1;.746;0.2;1.1;1.4;2.2;0.6;0.2;0.5;0.9;5.3;de;graha;https://www.basketball-reference.com/req/202106291/images/headshots/grahade01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
499;Duane Washington Jr.;SG;22;PHO;31;3;12.7;3;8.3;.367;1.3;3.6;.360;1.7;4.7;.372;.445;0.5;0.8;.667;0.1;1.1;1.2;2;0.2;0.1;1.1;0.7;7.9;du;washi;https://www.basketball-reference.com/req/202106291/images/headshots/washidu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
215;Justin Holiday;SF;33;DAL;18;2;16.4;1.6;4.4;.367;0.9;3.1;.286;0.7;1.3;.565;.468;0.3;0.4;.625;0.2;1.6;1.8;0.9;0.8;0.5;0.6;1.7;4.4;ju;holid;https://www.basketball-reference.com/req/202106291/images/headshots/holidju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
365;Frank Ntilikina;SG;24;DAL;47;5;12.9;1;2.8;.364;0.4;1.4;.254;0.7;1.4;.477;.428;0.5;0.7;.667;0.1;1.2;1.3;1.2;0.3;0.1;0.6;1.4;2.9;fr;ntili;https://www.basketball-reference.com/req/202106291/images/headshots/ntilifr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
220;Caleb Houstan;SF;20;ORL;51;4;15.9;1.3;3.6;.363;0.9;2.7;.338;0.4;0.9;.435;.489;0.3;0.4;.833;0.7;1.3;1.9;0.6;0.2;0.1;0.4;1.2;3.8;ca;houst;https://www.basketball-reference.com/req/202106291/images/headshots/houstca01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
313;Garrison Mathews;SG;26;TOT;54;0;12.7;1.4;3.7;.363;1.2;3.3;.350;0.2;0.4;.476;.520;0.9;1;.906;0.2;1.1;1.4;0.5;0.4;0.1;0.4;1.1;4.8;ga;mathe;https://www.basketball-reference.com/req/202106291/images/headshots/mathega01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
501;TyTy Washington Jr.;PG;21;HOU;31;2;14;1.9;5.2;.363;0.6;2.6;.238;1.3;2.6;.488;.422;0.3;0.6;.556;0.1;1.4;1.5;1.5;0.5;0.1;0.5;0.9;4.7;ty;washi;https://www.basketball-reference.com/req/202106291/images/headshots/washity01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
315;Wesley Matthews;SF;36;MIL;52;0;15.8;1.1;3.1;.363;0.8;2.4;.315;0.4;0.7;.528;.484;0.5;0.5;.857;0.7;1.5;2.2;0.7;0.4;0.3;0.3;1.4;3.4;we;matth;https://www.basketball-reference.com/req/202106291/images/headshots/matthwe01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
149;Bryn Forbes;SG;29;MIN;25;0;10.7;1.2;3.3;.361;0.6;1.8;.304;0.6;1.5;.432;.446;0.6;0.6;1.000;0.2;0.4;0.6;0.7;0.3;0.1;0.5;0.9;3.6;br;forbe;https://www.basketball-reference.com/req/202106291/images/headshots/forbebr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
363;Nerlens Noel;C;28;TOT;17;4;11.5;0.8;2.1;.361;0.1;0.1;.500;0.7;2;.353;.375;0.5;0.7;.667;0.6;2.1;2.7;0.6;0.9;0.6;0.8;1.9;2.1;ne;noel;https://www.basketball-reference.com/req/202106291/images/headshots/noelne01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
147;Malachi Flynn;PG;24;TOR;53;2;13;1.6;4.6;.360;0.9;2.5;.353;0.8;2.1;.367;.457;0.5;0.6;.758;0.3;1.2;1.4;1.3;0.4;0.1;0.5;1.2;4.6;ma;flynn;https://www.basketball-reference.com/req/202106291/images/headshots/flynnma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
52;James Bouknight;SG;22;CHO;34;0;15.1;2;5.7;.358;1;3.2;.303;1.1;2.5;.429;.443;0.6;0.9;.667;0.2;1.9;2.1;1.2;0.4;0.1;0.9;1.4;5.6;ja;boukn;https://www.basketball-reference.com/req/202106291/images/headshots/bouknja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHO-2023.png;;
318;Miles McBride;PG;22;NYK;64;2;11.9;1.2;3.4;.358;0.6;2.1;.299;0.6;1.3;.457;.451;0.4;0.7;.667;0.2;0.6;0.8;1.1;0.6;0.1;0.4;0.9;3.5;mi;mcbri;https://www.basketball-reference.com/req/202106291/images/headshots/mcbrimi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
451;Dru Smith;SG;25;MIA;5;1;13.4;1;2.8;.357;0.2;1.2;.167;0.8;1.6;.500;.393;0;0;;0.2;1.6;1.8;1;0.8;0.6;0.2;2;2.2;dr;smith;https://www.basketball-reference.com/req/202106291/images/headshots/smithdr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
383;Theo Pinson;SG;27;DAL;40;1;8.1;0.8;2.2;.356;0.6;1.6;.355;0.2;0.6;.360;.483;0.3;0.3;.846;0.3;1.3;1.6;1.2;0.2;0;0.3;0.9;2.4;th;pinso;https://www.basketball-reference.com/req/202106291/images/headshots/pinsoth01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
30;Will Barton;SG;32;TOR;16;2;13.2;1.8;4.9;.354;0.9;2.6;.333;0.9;2.3;.378;.443;0.1;0.1;1.000;0.3;1.3;1.6;1.1;0.7;0.2;0.2;1.1;4.5;wi;barto;https://www.basketball-reference.com/req/202106291/images/headshots/bartowi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
313;Garrison Mathews;SG;26;HOU;45;0;13.4;1.3;3.8;.353;1.2;3.4;.342;0.2;0.3;.467;.509;0.9;1;.911;0.2;1.2;1.4;0.5;0.5;0.1;0.4;1.2;4.8;ga;mathe;https://www.basketball-reference.com/req/202106291/images/headshots/mathega01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
370;Chuma Okeke;SF;24;ORL;27;8;19.2;1.6;4.5;.352;1;3.2;.302;0.6;1.3;.472;.459;0.6;0.8;.762;1;2.6;3.6;1.4;0.7;0.4;0.6;1.5;4.7;ch;okeke;https://www.basketball-reference.com/req/202106291/images/headshots/okekech01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
146;Dorian Finney-Smith;PF;29;BRK;26;26;27.7;2.6;7.3;.351;1.4;4.7;.306;1.2;2.7;.429;.448;0.6;0.7;.789;1.8;3.1;4.9;1.6;0.7;0.6;1;2.5;7.2;do;finne;https://www.basketball-reference.com/req/202106291/images/headshots/finnedo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
421;Ryan Rollins;PG;20;GSW;12;0;5.2;0.6;1.7;.350;0.3;0.8;.333;0.3;0.9;.364;.425;0.5;0.5;1.000;0.3;0.8;1;0.5;0.1;0.1;1.3;0.8;1.9;ry;rolli;https://www.basketball-reference.com/req/202106291/images/headshots/rolliry01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
398;Joshua Primo;SG;20;SAS;4;0;23.3;2.3;6.5;.346;0.8;3;.250;1.5;3.5;.429;.404;1.8;2.3;.778;0.5;2.8;3.3;4.5;0.3;0.5;2.8;2;7;jo;primo;https://www.basketball-reference.com/req/202106291/images/headshots/primojo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
201;Udonis Haslem;C;42;MIA;7;1;10.1;1.4;4.1;.345;0.4;1.3;.333;1;2.9;.350;.397;0.6;0.7;.800;0.6;1;1.6;0;0.1;0.3;0.1;1.6;3.9;ud;hasle;https://www.basketball-reference.com/req/202106291/images/headshots/hasleud01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
425;Ricky Rubio;PG;32;CLE;33;2;17.2;1.8;5.4;.343;0.6;2.5;.256;1.2;2.9;.417;.402;0.8;1.1;.800;0.3;1.8;2.1;3.5;0.8;0.2;0.9;1.5;5.2;ri;rubio;https://www.basketball-reference.com/req/202106291/images/headshots/rubiori01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
361;Daishen Nix;PG;20;HOU;57;7;16;1.4;4.2;.342;0.7;2.5;.286;0.7;1.7;.423;.426;0.4;0.6;.667;0.3;1.4;1.7;2.3;0.5;0.1;1.5;1;4;da;nix;https://www.basketball-reference.com/req/202106291/images/headshots/nixda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
116;Matthew Dellavedova;PG;32;SAC;32;0;6.7;0.5;1.6;.340;0.3;0.8;.333;0.3;0.7;.348;.430;0.1;0.2;.571;0;0.4;0.4;1.3;0.2;0;0.3;0.6;1.5;ma;della;https://www.basketball-reference.com/req/202106291/images/headshots/dellama01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
152;Evan Fournier;SG;30;NYK;27;7;17;2.1;6.1;.337;1.3;4.2;.307;0.8;1.9;.404;.443;0.7;0.8;.857;0.1;1.7;1.8;1.3;0.6;0.1;0.8;1.7;6.1;ev;fourn;https://www.basketball-reference.com/req/202106291/images/headshots/fournev01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
260;Johnny Juzang;SG;21;UTA;18;0;12.9;1.9;5.8;.337;0.8;3.5;.238;1.1;2.3;.488;.409;0.1;0.2;.500;0.4;1.7;2.2;0.4;0.2;0.2;0.2;0.7;4.8;jo;juzan;https://www.basketball-reference.com/req/202106291/images/headshots/juzanjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
463;Cole Swider;SF;23;LAL;7;0;5.9;0.4;1.3;.333;0.4;1.1;.375;0;0.1;.000;.500;0;0;;0.1;0.9;1;0.6;0;0;0;0.4;1.3;co;swide;https://www.basketball-reference.com/req/202106291/images/headshots/swideco01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
408;Davon Reed;SG;27;TOT;43;1;8;0.7;2;.333;0.4;1.1;.370;0.3;0.9;.289;.435;0.4;0.6;.667;0.2;1.1;1.4;0.5;0.3;0.1;0.5;0.9;2.1;da;reed;https://www.basketball-reference.com/req/202106291/images/headshots/reedda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
166;Jacob Gilyard;PG;24;MEM;1;0;41;1;3;.333;1;3;.333;0;0;;.500;0;0;;0;4;4;7;3;0;2;3;3;ja;gilya;https://www.basketball-reference.com/req/202106291/images/headshots/gilyaja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
88;Justin Champagnie;SF;21;TOT;5;0;6.8;1;3;.333;0.2;1;.200;0.8;2;.400;.367;0;0;;0.6;1;1.6;0.8;0.2;0;0;0.4;2.2;ju;champ;https://www.basketball-reference.com/req/202106291/images/headshots/champju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
384;Scotty Pippen Jr.;PG;22;LAL;6;0;5.3;0.7;2;.333;0.2;0.5;.333;0.5;1.5;.333;.375;0.8;1.5;.556;0.3;0.3;0.7;0.3;0.3;0.2;0.3;0.5;2.3;sc;pippe;https://www.basketball-reference.com/req/202106291/images/headshots/pippesc01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
344;Xavier Moon;SG;28;LAC;4;0;5;0.8;2.3;.333;0.3;0.8;.333;0.5;1.5;.333;.389;0;0;;0;0.8;0.8;1.3;0;0;0.3;0.5;1.8;xa;moon;https://www.basketball-reference.com/req/202106291/images/headshots/moonxa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAC-2023.png;;
303;Sandro Mamukelashvili;C;23;MIL;24;0;9;0.8;2.4;.328;0.3;1.3;.219;0.5;1.1;.462;.388;0.5;0.8;.667;0.8;1.6;2.3;0.7;0.2;0.2;0.4;0.8;2.4;sa;mamuk;https://www.basketball-reference.com/req/202106291/images/headshots/mamuksa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
506;Blake Wesley;SG;19;SAS;37;1;18.1;1.9;5.8;.321;0.5;1.4;.385;1.3;4.4;.301;.367;0.7;1.2;.591;0.3;1.9;2.2;2.7;0.7;0.1;1.8;1.8;5;bl;wesle;https://www.basketball-reference.com/req/202106291/images/headshots/weslebl01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
76;John Butler;C;20;POR;19;1;11.6;0.9;2.8;.321;0.4;1.8;.229;0.5;0.9;.500;.396;0.2;0.2;.750;0.2;0.7;0.9;0.6;0.4;0.5;0.1;1.2;2.4;jo;butle;https://www.basketball-reference.com/req/202106291/images/headshots/butlejo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
187;Jordan Hall;SF;21;SAS;9;0;9.2;1;3.1;.321;0.3;1.7;.200;0.7;1.4;.462;.375;0.8;1;.778;0.3;1;1.3;1.2;0.1;0;0.8;0.7;3.1;jo;hall;https://www.basketball-reference.com/req/202106291/images/headshots/halljo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
262;Frank Kaminsky;C;29;HOU;10;0;5.9;0.6;1.9;.316;0.2;1;.200;0.4;0.9;.444;.368;0.4;0.4;1.000;0.4;1.2;1.6;1.1;0.1;0.3;0;0.1;1.8;fr;kamin;https://www.basketball-reference.com/req/202106291/images/headshots/kaminfr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
408;Davon Reed;SG;27;DEN;35;1;9;0.7;2.3;.313;0.5;1.3;.364;0.3;1;.250;.413;0.4;0.6;.750;0.3;1.3;1.6;0.5;0.4;0.1;0.6;1;2.3;da;reed;https://www.basketball-reference.com/req/202106291/images/headshots/reedda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
427;Matt Ryan;SF;25;LAL;12;0;10.8;1.3;4.1;.306;1.1;2.9;.371;0.2;1.2;.143;.439;0.3;0.4;.800;0.2;1;1.2;0.3;0.2;0;0.3;1.2;3.9;ma;ryan;https://www.basketball-reference.com/req/202106291/images/headshots/ryanma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
335;Justin Minaya;SF;23;POR;4;0;22.3;1.8;5.8;.304;0.8;3;.250;1;2.8;.364;.370;0;0.3;.000;0.8;3;3.8;1;0.5;1.3;1;2.3;4.3;ju;minay;https://www.basketball-reference.com/req/202106291/images/headshots/minayju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
131;PJ Dozier;SF;26;SAC;16;0;4.9;0.6;2.1;.303;0.1;1;.125;0.5;1.1;.471;.333;0;0;;0.1;0.8;0.9;0.6;0.4;0.1;0.3;0.4;1.4;pj;dozie;https://www.basketball-reference.com/req/202106291/images/headshots/doziepj01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
525;Vince Williams Jr.;SG;22;MEM;15;1;7;0.8;2.7;.300;0.3;1.9;.143;0.5;0.8;.667;.350;0.1;0.1;1.000;0.3;0.7;1;0.3;0.4;0.1;0.3;0.8;2;vi;willi;https://www.basketball-reference.com/req/202106291/images/headshots/willivi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
446;Marko Simonovic;C;23;CHI;7;0;2.9;0.3;1;.286;0.1;0.6;.250;0.1;0.4;.333;.357;0.1;0.3;.500;0.1;0.1;0.3;0;0;0;0;0.7;0.9;ma;simon;https://www.basketball-reference.com/req/202106291/images/headshots/simonma01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHI-2023.png;;
261;Mfiondu Kabengele;PF;25;BOS;4;0;9;0.5;1.8;.286;0;0.8;.000;0.5;1;.500;.286;0.5;0.5;1.000;1.3;1.3;2.5;0;0.5;0;0.3;0.8;1.5;mf;kaben;https://www.basketball-reference.com/req/202106291/images/headshots/kabenmf01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
175;Danny Green;SG;35;MEM;3;0;14.3;1;3.7;.273;1;2.7;.375;0;1;.000;.409;0;0;;0.3;1;1.3;0.7;0.3;0;1;2;3;da;green;https://www.basketball-reference.com/req/202106291/images/headshots/greenda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
236;Justin Jackson;SF;27;BOS;23;0;4.7;0.3;1.2;.259;0.2;0.9;.250;0.1;0.3;.286;.352;0;0.1;.500;0.1;0.7;0.7;0.4;0.2;0.2;0.1;0.3;0.9;ju;jacks;https://www.basketball-reference.com/req/202106291/images/headshots/jacksju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BOS-2023.png;;
141;Kessler Edwards;SF;22;BRK;14;1;5.6;0.4;1.7;.250;0.1;0.9;.167;0.3;0.9;.333;.292;0.1;0.1;.500;0.4;0.6;1;0.1;0.2;0.1;0.3;0.2;1.1;ke;edwar;https://www.basketball-reference.com/req/202106291/images/headshots/edwarke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
15;Ryan Arcidiacono;PG;28;POR;9;4;16.2;0.9;3.6;.250;0.8;2.2;.350;0.1;1.3;.083;.359;0;0;;0;1.2;1.2;2.3;0.3;0;0.7;1.6;2.6;ry;arcid;https://www.basketball-reference.com/req/202106291/images/headshots/arcidry01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
263;Trevor Keels;SG;19;NYK;3;0;2.7;0.3;1.3;.250;0.3;1.3;.250;0;0;;.375;0;0;;0;0.7;0.7;0;0;0;0;0;1;tr;keels;https://www.basketball-reference.com/req/202106291/images/headshots/keelstr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
82;Vernon Carey Jr.;C;21;WAS;11;0;2.5;0.2;0.7;.250;0;0;;0.2;0.7;.250;.250;0.2;0.2;1.000;0.3;0.7;1;0.3;0.2;0.2;0.2;0.5;0.5;ve;carey;https://www.basketball-reference.com/req/202106291/images/headshots/careyve01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
15;Ryan Arcidiacono;PG;28;TOT;20;4;8.6;0.5;1.9;.243;0.4;1.2;.348;0.1;0.7;.071;.351;0;0;;0;0.8;0.8;1.2;0.3;0;0.4;0.9;1.3;ry;arcid;https://www.basketball-reference.com/req/202106291/images/headshots/arcidry01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
401;Trevelin Queen;SG;25;IND;7;0;10;1;4.1;.241;0.3;2.1;.133;0.7;2;.357;.276;0.7;0.7;1.000;1.1;1.3;2.4;0.9;0.3;0.7;1;0.6;3;tr;queen;https://www.basketball-reference.com/req/202106291/images/headshots/queentr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
79;Facundo Campazzo;PG;31;DAL;8;0;6.5;0.4;1.6;.231;0.4;1.4;.273;0;0.3;.000;.346;0.1;0.3;.500;0;0.3;0.3;1.1;0.8;0;0.4;0.4;1.3;fa;campa;https://www.basketball-reference.com/req/202106291/images/headshots/campafa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
221;Trevor Hudgins;PG;23;HOU;5;0;5.6;0.4;1.8;.222;0.4;1.6;.250;0;0.2;.000;.333;0.6;0.6;1.000;0;0;0;0.6;0;0;0.2;0.2;1.8;tr;hudgi;https://www.basketball-reference.com/req/202106291/images/headshots/hudgitr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
